时间段(Epoch),分期阶段代码,对应睡眠状态
1068,0,Wake(清醒)
1069,0,Wake(清醒)
1070,0,Wake(清醒)
1071,0,Wake(清醒)
1072,0,Wake(清醒)
1073,0,Wake(清醒)
1074,0,Wake(清醒)
1075,0,Wake(清醒)
1076,0,Wake(清醒)
1077,0,Wake(清醒)
1078,0,Wake(清醒)
1079,0,Wake(清醒)
1080,0,Wake(清醒)
1081,0,Wake(清醒)
1082,0,Wake(清醒)
1083,0,Wake(清醒)
1084,0,Wake(清醒)
1085,0,Wake(清醒)
1086,0,Wake(清醒)
1087,0,Wake(清醒)
1088,0,Wake(清醒)
1089,0,Wake(清醒)
1090,0,Wake(清醒)
1091,0,Wake(清醒)
1092,0,Wake(清醒)
1093,0,Wake(清醒)
1094,0,Wake(清醒)
1095,0,Wake(清醒)
1096,0,Wake(清醒)
1097,0,Wake(清醒)
1098,0,Wake(清醒)
1099,0,Wake(清醒)
1100,0,Wake(清醒)
1101,0,Wake(清醒)
1102,0,Wake(清醒)
1103,0,Wake(清醒)
1104,0,Wake(清醒)
1105,0,Wake(清醒)
1106,0,Wake(清醒)
1107,0,Wake(清醒)
1108,0,Wake(清醒)
1109,0,Wake(清醒)
1110,0,Wake(清醒)
1111,0,Wake(清醒)
1112,0,Wake(清醒)
1113,0,Wake(清醒)
1114,0,Wake(清醒)
1115,0,Wake(清醒)
1116,0,Wake(清醒)
1117,0,Wake(清醒)
1118,0,Wake(清醒)
1119,0,Wake(清醒)
1120,0,Wake(清醒)
1121,0,Wake(清醒)
1122,0,Wake(清醒)
1123,0,Wake(清醒)
1124,0,Wake(清醒)
1125,0,Wake(清醒)
1126,0,Wake(清醒)
1127,0,Wake(清醒)
1128,0,Wake(清醒)
1129,0,Wake(清醒)
1130,0,Wake(清醒)
1131,0,Wake(清醒)
1132,0,Wake(清醒)
1133,0,Wake(清醒)
1134,0,Wake(清醒)
1135,0,Wake(清醒)
1136,0,Wake(清醒)
1137,0,Wake(清醒)
1138,0,Wake(清醒)
1139,0,Wake(清醒)
1140,0,Wake(清醒)
1141,0,Wake(清醒)
1142,0,Wake(清醒)
1143,0,Wake(清醒)
1144,0,Wake(清醒)
1145,0,Wake(清醒)
1146,0,Wake(清醒)
1147,0,Wake(清醒)
1148,0,Wake(清醒)
1149,0,Wake(清醒)
1150,0,Wake(清醒)
1151,0,Wake(清醒)
1152,0,Wake(清醒)
1153,0,Wake(清醒)
1154,0,Wake(清醒)
1155,0,Wake(清醒)
1156,0,Wake(清醒)
1157,0,Wake(清醒)
1158,0,Wake(清醒)
1159,0,Wake(清醒)
1160,0,Wake(清醒)
1161,0,Wake(清醒)
1162,0,Wake(清醒)
1163,0,Wake(清醒)
1164,0,Wake(清醒)
1165,0,Wake(清醒)
1166,0,Wake(清醒)
1167,0,Wake(清醒)
1168,0,Wake(清醒)
1169,0,Wake(清醒)
1170,0,Wake(清醒)
1171,0,Wake(清醒)
1172,0,Wake(清醒)
1173,0,Wake(清醒)
1174,0,Wake(清醒)
1175,0,Wake(清醒)
1176,0,Wake(清醒)
1177,0,Wake(清醒)
1178,0,Wake(清醒)
1179,0,Wake(清醒)
1180,1,Stage 1(浅睡1)
1181,1,Stage 1(浅睡1)
1182,1,Stage 1(浅睡1)
1183,1,Stage 1(浅睡1)
1184,0,Wake(清醒)
1185,1,Stage 1(浅睡1)
1186,1,Stage 1(浅睡1)
1187,1,Stage 1(浅睡1)
1188,1,Stage 1(浅睡1)
1189,1,Stage 1(浅睡1)
1190,1,Stage 1(浅睡1)
1191,1,Stage 1(浅睡1)
1192,1,Stage 1(浅睡1)
1193,1,Stage 1(浅睡1)
1194,1,Stage 1(浅睡1)
1195,1,Stage 1(浅睡1)
1196,1,Stage 1(浅睡1)
1197,1,Stage 1(浅睡1)
1198,1,Stage 1(浅睡1)
1199,1,Stage 1(浅睡1)
1200,1,Stage 1(浅睡1)
1201,1,Stage 1(浅睡1)
1202,1,Stage 1(浅睡1)
1203,1,Stage 1(浅睡1)
1204,1,Stage 1(浅睡1)
1205,1,Stage 1(浅睡1)
1206,1,Stage 1(浅睡1)
1207,1,Stage 1(浅睡1)
1208,1,Stage 1(浅睡1)
1209,1,Stage 1(浅睡1)
1210,1,Stage 1(浅睡1)
1211,1,Stage 1(浅睡1)
1212,1,Stage 1(浅睡1)
1213,1,Stage 1(浅睡1)
1214,1,Stage 1(浅睡1)
1215,1,Stage 1(浅睡1)
1216,1,Stage 1(浅睡1)
1217,1,Stage 1(浅睡1)
1218,1,Stage 1(浅睡1)
1219,1,Stage 1(浅睡1)
1220,1,Stage 1(浅睡1)
1221,1,Stage 1(浅睡1)
1222,1,Stage 1(浅睡1)
1223,2,Stage 2(浅睡2)
1224,2,Stage 2(浅睡2)
1225,2,Stage 2(浅睡2)
1226,1,Stage 1(浅睡1)
1227,2,Stage 2(浅睡2)
1228,2,Stage 2(浅睡2)
1229,2,Stage 2(浅睡2)
1230,2,Stage 2(浅睡2)
1231,2,Stage 2(浅睡2)
1232,2,Stage 2(浅睡2)
1233,2,Stage 2(浅睡2)
1234,1,Stage 1(浅睡1)
1235,1,Stage 1(浅睡1)
1236,1,Stage 1(浅睡1)
1237,1,Stage 1(浅睡1)
1238,2,Stage 2(浅睡2)
1239,1,Stage 1(浅睡1)
1240,1,Stage 1(浅睡1)
1241,1,Stage 1(浅睡1)
1242,1,Stage 1(浅睡1)
1243,2,Stage 2(浅睡2)
1244,2,Stage 2(浅睡2)
1245,2,Stage 2(浅睡2)
1246,1,Stage 1(浅睡1)
1247,1,Stage 1(浅睡1)
1248,1,Stage 1(浅睡1)
1249,2,Stage 2(浅睡2)
1250,2,Stage 2(浅睡2)
1251,2,Stage 2(浅睡2)
1252,2,Stage 2(浅睡2)
1253,2,Stage 2(浅睡2)
1254,2,Stage 2(浅睡2)
1255,2,Stage 2(浅睡2)
1256,2,Stage 2(浅睡2)
1257,2,Stage 2(浅睡2)
1258,2,Stage 2(浅睡2)
1259,2,Stage 2(浅睡2)
1260,2,Stage 2(浅睡2)
1261,2,Stage 2(浅睡2)
1262,2,Stage 2(浅睡2)
1263,2,Stage 2(浅睡2)
1264,2,Stage 2(浅睡2)
1265,2,Stage 2(浅睡2)
1266,2,Stage 2(浅睡2)
1267,2,Stage 2(浅睡2)
1268,2,Stage 2(浅睡2)
1269,2,Stage 2(浅睡2)
1270,2,Stage 2(浅睡2)
1271,2,Stage 2(浅睡2)
1272,2,Stage 2(浅睡2)
1273,2,Stage 2(浅睡2)
1274,2,Stage 2(浅睡2)
1275,2,Stage 2(浅睡2)
1276,2,Stage 2(浅睡2)
1277,2,Stage 2(浅睡2)
1278,2,Stage 2(浅睡2)
1279,2,Stage 2(浅睡2)
1280,2,Stage 2(浅睡2)
1281,2,Stage 2(浅睡2)
1282,2,Stage 2(浅睡2)
1283,2,Stage 2(浅睡2)
1284,2,Stage 2(浅睡2)
1285,2,Stage 2(浅睡2)
1286,2,Stage 2(浅睡2)
1287,2,Stage 2(浅睡2)
1288,2,Stage 2(浅睡2)
1289,2,Stage 2(浅睡2)
1290,2,Stage 2(浅睡2)
1291,2,Stage 2(浅睡2)
1292,2,Stage 2(浅睡2)
1293,2,Stage 2(浅睡2)
1294,2,Stage 2(浅睡2)
1295,0,Wake(清醒)
1296,2,Stage 2(浅睡2)
1297,2,Stage 2(浅睡2)
1298,2,Stage 2(浅睡2)
1299,2,Stage 2(浅睡2)
1300,2,Stage 2(浅睡2)
1301,2,Stage 2(浅睡2)
1302,2,Stage 2(浅睡2)
1303,2,Stage 2(浅睡2)
1304,2,Stage 2(浅睡2)
1305,2,Stage 2(浅睡2)
1306,2,Stage 2(浅睡2)
1307,2,Stage 2(浅睡2)
1308,2,Stage 2(浅睡2)
1309,2,Stage 2(浅睡2)
1310,2,Stage 2(浅睡2)
1311,2,Stage 2(浅睡2)
1312,2,Stage 2(浅睡2)
1313,2,Stage 2(浅睡2)
1314,2,Stage 2(浅睡2)
1315,2,Stage 2(浅睡2)
1316,2,Stage 2(浅睡2)
1317,2,Stage 2(浅睡2)
1318,2,Stage 2(浅睡2)
1319,2,Stage 2(浅睡2)
1320,2,Stage 2(浅睡2)
1321,2,Stage 2(浅睡2)
1322,2,Stage 2(浅睡2)
1323,2,Stage 2(浅睡2)
1324,2,Stage 2(浅睡2)
1325,2,Stage 2(浅睡2)
1326,2,Stage 2(浅睡2)
1327,2,Stage 2(浅睡2)
1328,2,Stage 2(浅睡2)
1329,2,Stage 2(浅睡2)
1330,2,Stage 2(浅睡2)
1331,2,Stage 2(浅睡2)
1332,2,Stage 2(浅睡2)
1333,2,Stage 2(浅睡2)
1334,2,Stage 2(浅睡2)
1335,2,Stage 2(浅睡2)
1336,2,Stage 2(浅睡2)
1337,2,Stage 2(浅睡2)
1338,2,Stage 2(浅睡2)
1339,2,Stage 2(浅睡2)
1340,2,Stage 2(浅睡2)
1341,2,Stage 2(浅睡2)
1342,2,Stage 2(浅睡2)
1343,2,Stage 2(浅睡2)
1344,2,Stage 2(浅睡2)
1345,2,Stage 2(浅睡2)
1346,2,Stage 2(浅睡2)
1347,2,Stage 2(浅睡2)
1348,2,Stage 2(浅睡2)
1349,2,Stage 2(浅睡2)
1350,2,Stage 2(浅睡2)
1351,2,Stage 2(浅睡2)
1352,2,Stage 2(浅睡2)
1353,2,Stage 2(浅睡2)
1354,2,Stage 2(浅睡2)
1355,2,Stage 2(浅睡2)
1356,2,Stage 2(浅睡2)
1357,2,Stage 2(浅睡2)
1358,2,Stage 2(浅睡2)
1359,2,Stage 2(浅睡2)
1360,2,Stage 2(浅睡2)
1361,2,Stage 2(浅睡2)
1362,2,Stage 2(浅睡2)
1363,2,Stage 2(浅睡2)
1364,2,Stage 2(浅睡2)
1365,2,Stage 2(浅睡2)
1366,2,Stage 2(浅睡2)
1367,2,Stage 2(浅睡2)
1368,2,Stage 2(浅睡2)
1369,2,Stage 2(浅睡2)
1370,2,Stage 2(浅睡2)
1371,2,Stage 2(浅睡2)
1372,2,Stage 2(浅睡2)
1373,2,Stage 2(浅睡2)
1374,2,Stage 2(浅睡2)
1375,2,Stage 2(浅睡2)
1376,2,Stage 2(浅睡2)
1377,2,Stage 2(浅睡2)
1378,2,Stage 2(浅睡2)
1379,2,Stage 2(浅睡2)
1380,2,Stage 2(浅睡2)
1381,2,Stage 2(浅睡2)
1382,2,Stage 2(浅睡2)
1383,2,Stage 2(浅睡2)
1384,2,Stage 2(浅睡2)
1385,2,Stage 2(浅睡2)
1386,2,Stage 2(浅睡2)
1387,2,Stage 2(浅睡2)
1388,2,Stage 2(浅睡2)
1389,2,Stage 2(浅睡2)
1390,2,Stage 2(浅睡2)
1391,2,Stage 2(浅睡2)
1392,2,Stage 2(浅睡2)
1393,2,Stage 2(浅睡2)
1394,2,Stage 2(浅睡2)
1395,2,Stage 2(浅睡2)
1396,2,Stage 2(浅睡2)
1397,2,Stage 2(浅睡2)
1398,2,Stage 2(浅睡2)
1399,2,Stage 2(浅睡2)
1400,2,Stage 2(浅睡2)
1401,2,Stage 2(浅睡2)
1402,2,Stage 2(浅睡2)
1403,2,Stage 2(浅睡2)
1404,2,Stage 2(浅睡2)
1405,2,Stage 2(浅睡2)
1406,2,Stage 2(浅睡2)
1407,2,Stage 2(浅睡2)
1408,2,Stage 2(浅睡2)
1409,2,Stage 2(浅睡2)
1410,2,Stage 2(浅睡2)
1411,2,Stage 2(浅睡2)
1412,2,Stage 2(浅睡2)
1413,2,Stage 2(浅睡2)
1414,2,Stage 2(浅睡2)
1415,2,Stage 2(浅睡2)
1416,2,Stage 2(浅睡2)
1417,2,Stage 2(浅睡2)
1418,2,Stage 2(浅睡2)
1419,2,Stage 2(浅睡2)
1420,2,Stage 2(浅睡2)
1421,2,Stage 2(浅睡2)
1422,2,Stage 2(浅睡2)
1423,2,Stage 2(浅睡2)
1424,2,Stage 2(浅睡2)
1425,2,Stage 2(浅睡2)
1426,2,Stage 2(浅睡2)
1427,2,Stage 2(浅睡2)
1428,2,Stage 2(浅睡2)
1429,2,Stage 2(浅睡2)
1430,2,Stage 2(浅睡2)
1431,2,Stage 2(浅睡2)
1432,2,Stage 2(浅睡2)
1433,2,Stage 2(浅睡2)
1434,2,Stage 2(浅睡2)
1435,2,Stage 2(浅睡2)
1436,2,Stage 2(浅睡2)
1437,2,Stage 2(浅睡2)
1438,2,Stage 2(浅睡2)
1439,2,Stage 2(浅睡2)
1440,2,Stage 2(浅睡2)
1441,2,Stage 2(浅睡2)
1442,2,Stage 2(浅睡2)
1443,2,Stage 2(浅睡2)
1444,2,Stage 2(浅睡2)
1445,2,Stage 2(浅睡2)
1446,2,Stage 2(浅睡2)
1447,2,Stage 2(浅睡2)
1448,2,Stage 2(浅睡2)
1449,2,Stage 2(浅睡2)
1450,2,Stage 2(浅睡2)
1451,2,Stage 2(浅睡2)
1452,2,Stage 2(浅睡2)
1453,2,Stage 2(浅睡2)
1454,2,Stage 2(浅睡2)
1455,2,Stage 2(浅睡2)
1456,2,Stage 2(浅睡2)
1457,2,Stage 2(浅睡2)
1458,2,Stage 2(浅睡2)
1459,2,Stage 2(浅睡2)
1460,2,Stage 2(浅睡2)
1461,2,Stage 2(浅睡2)
1462,2,Stage 2(浅睡2)
1463,2,Stage 2(浅睡2)
1464,2,Stage 2(浅睡2)
1465,2,Stage 2(浅睡2)
1466,2,Stage 2(浅睡2)
1467,2,Stage 2(浅睡2)
1468,2,Stage 2(浅睡2)
1469,2,Stage 2(浅睡2)
1470,2,Stage 2(浅睡2)
1471,2,Stage 2(浅睡2)
1472,2,Stage 2(浅睡2)
1473,2,Stage 2(浅睡2)
1474,2,Stage 2(浅睡2)
1475,2,Stage 2(浅睡2)
1476,2,Stage 2(浅睡2)
1477,2,Stage 2(浅睡2)
1478,2,Stage 2(浅睡2)
1479,2,Stage 2(浅睡2)
1480,2,Stage 2(浅睡2)
1481,2,Stage 2(浅睡2)
1482,2,Stage 2(浅睡2)
1483,2,Stage 2(浅睡2)
1484,2,Stage 2(浅睡2)
1485,2,Stage 2(浅睡2)
1486,2,Stage 2(浅睡2)
1487,2,Stage 2(浅睡2)
1488,2,Stage 2(浅睡2)
1489,2,Stage 2(浅睡2)
1490,2,Stage 2(浅睡2)
1491,2,Stage 2(浅睡2)
1492,2,Stage 2(浅睡2)
1493,2,Stage 2(浅睡2)
1494,2,Stage 2(浅睡2)
1495,2,Stage 2(浅睡2)
1496,2,Stage 2(浅睡2)
1497,2,Stage 2(浅睡2)
1498,2,Stage 2(浅睡2)
1499,2,Stage 2(浅睡2)
1500,2,Stage 2(浅睡2)
1501,2,Stage 2(浅睡2)
1502,2,Stage 2(浅睡2)
1503,2,Stage 2(浅睡2)
1504,2,Stage 2(浅睡2)
1505,2,Stage 2(浅睡2)
1506,2,Stage 2(浅睡2)
1507,2,Stage 2(浅睡2)
1508,2,Stage 2(浅睡2)
1509,2,Stage 2(浅睡2)
1510,2,Stage 2(浅睡2)
1511,2,Stage 2(浅睡2)
1512,2,Stage 2(浅睡2)
1513,2,Stage 2(浅睡2)
1514,2,Stage 2(浅睡2)
1515,2,Stage 2(浅睡2)
1516,2,Stage 2(浅睡2)
1517,2,Stage 2(浅睡2)
1518,2,Stage 2(浅睡2)
1519,2,Stage 2(浅睡2)
1520,2,Stage 2(浅睡2)
1521,2,Stage 2(浅睡2)
1522,2,Stage 2(浅睡2)
1523,2,Stage 2(浅睡2)
1524,2,Stage 2(浅睡2)
1525,2,Stage 2(浅睡2)
1526,2,Stage 2(浅睡2)
1527,2,Stage 2(浅睡2)
1528,2,Stage 2(浅睡2)
1529,2,Stage 2(浅睡2)
1530,2,Stage 2(浅睡2)
1531,2,Stage 2(浅睡2)
1532,2,Stage 2(浅睡2)
1533,2,Stage 2(浅睡2)
1534,2,Stage 2(浅睡2)
1535,2,Stage 2(浅睡2)
1536,2,Stage 2(浅睡2)
1537,2,Stage 2(浅睡2)
1538,2,Stage 2(浅睡2)
1539,2,Stage 2(浅睡2)
1540,2,Stage 2(浅睡2)
1541,2,Stage 2(浅睡2)
1542,2,Stage 2(浅睡2)
1543,2,Stage 2(浅睡2)
1544,2,Stage 2(浅睡2)
1545,2,Stage 2(浅睡2)
1546,2,Stage 2(浅睡2)
1547,2,Stage 2(浅睡2)
1548,2,Stage 2(浅睡2)
1549,2,Stage 2(浅睡2)
1550,2,Stage 2(浅睡2)
1551,2,Stage 2(浅睡2)
1552,2,Stage 2(浅睡2)
1553,2,Stage 2(浅睡2)
1554,2,Stage 2(浅睡2)
1555,2,Stage 2(浅睡2)
1556,2,Stage 2(浅睡2)
1557,2,Stage 2(浅睡2)
1558,2,Stage 2(浅睡2)
1559,2,Stage 2(浅睡2)
1560,2,Stage 2(浅睡2)
1561,2,Stage 2(浅睡2)
1562,2,Stage 2(浅睡2)
1563,2,Stage 2(浅睡2)
1564,2,Stage 2(浅睡2)
1565,2,Stage 2(浅睡2)
1566,2,Stage 2(浅睡2)
1567,2,Stage 2(浅睡2)
1568,2,Stage 2(浅睡2)
1569,2,Stage 2(浅睡2)
1570,2,Stage 2(浅睡2)
1571,2,Stage 2(浅睡2)
1572,2,Stage 2(浅睡2)
1573,2,Stage 2(浅睡2)
1574,2,Stage 2(浅睡2)
1575,2,Stage 2(浅睡2)
1576,2,Stage 2(浅睡2)
1577,2,Stage 2(浅睡2)
1578,2,Stage 2(浅睡2)
1579,2,Stage 2(浅睡2)
1580,2,Stage 2(浅睡2)
1581,2,Stage 2(浅睡2)
1582,2,Stage 2(浅睡2)
1583,2,Stage 2(浅睡2)
1584,2,Stage 2(浅睡2)
1585,2,Stage 2(浅睡2)
1586,2,Stage 2(浅睡2)
1587,2,Stage 2(浅睡2)
1588,2,Stage 2(浅睡2)
1589,2,Stage 2(浅睡2)
1590,2,Stage 2(浅睡2)
1591,2,Stage 2(浅睡2)
1592,2,Stage 2(浅睡2)
1593,2,Stage 2(浅睡2)
1594,2,Stage 2(浅睡2)
1595,2,Stage 2(浅睡2)
1596,2,Stage 2(浅睡2)
1597,2,Stage 2(浅睡2)
1598,2,Stage 2(浅睡2)
1599,2,Stage 2(浅睡2)
1600,2,Stage 2(浅睡2)
1601,2,Stage 2(浅睡2)
1602,2,Stage 2(浅睡2)
1603,2,Stage 2(浅睡2)
1604,2,Stage 2(浅睡2)
1605,2,Stage 2(浅睡2)
1606,2,Stage 2(浅睡2)
1607,2,Stage 2(浅睡2)
1608,2,Stage 2(浅睡2)
1609,2,Stage 2(浅睡2)
1610,2,Stage 2(浅睡2)
1611,2,Stage 2(浅睡2)
1612,2,Stage 2(浅睡2)
1613,2,Stage 2(浅睡2)
1614,2,Stage 2(浅睡2)
1615,2,Stage 2(浅睡2)
1616,2,Stage 2(浅睡2)
1617,2,Stage 2(浅睡2)
1618,2,Stage 2(浅睡2)
1619,2,Stage 2(浅睡2)
1620,2,Stage 2(浅睡2)
1621,2,Stage 2(浅睡2)
1622,2,Stage 2(浅睡2)
1623,2,Stage 2(浅睡2)
1624,2,Stage 2(浅睡2)
1625,2,Stage 2(浅睡2)
1626,2,Stage 2(浅睡2)
1627,2,Stage 2(浅睡2)
1628,2,Stage 2(浅睡2)
1629,2,Stage 2(浅睡2)
1630,2,Stage 2(浅睡2)
1631,2,Stage 2(浅睡2)
1632,2,Stage 2(浅睡2)
1633,2,Stage 2(浅睡2)
1634,2,Stage 2(浅睡2)
1635,2,Stage 2(浅睡2)
1636,2,Stage 2(浅睡2)
1637,2,Stage 2(浅睡2)
1638,2,Stage 2(浅睡2)
1639,2,Stage 2(浅睡2)
1640,2,Stage 2(浅睡2)
1641,2,Stage 2(浅睡2)
1642,2,Stage 2(浅睡2)
1643,2,Stage 2(浅睡2)
1644,2,Stage 2(浅睡2)
1645,2,Stage 2(浅睡2)
1646,2,Stage 2(浅睡2)
1647,2,Stage 2(浅睡2)
1648,2,Stage 2(浅睡2)
1649,2,Stage 2(浅睡2)
1650,2,Stage 2(浅睡2)
1651,2,Stage 2(浅睡2)
1652,2,Stage 2(浅睡2)
1653,2,Stage 2(浅睡2)
1654,2,Stage 2(浅睡2)
1655,2,Stage 2(浅睡2)
1656,2,Stage 2(浅睡2)
1657,2,Stage 2(浅睡2)
1658,2,Stage 2(浅睡2)
1659,2,Stage 2(浅睡2)
1660,2,Stage 2(浅睡2)
1661,3,Stage 3(深睡)
1662,3,Stage 3(深睡)
1663,2,Stage 2(浅睡2)
1664,2,Stage 2(浅睡2)
1665,2,Stage 2(浅睡2)
1666,2,Stage 2(浅睡2)
1667,2,Stage 2(浅睡2)
1668,2,Stage 2(浅睡2)
1669,2,Stage 2(浅睡2)
1670,2,Stage 2(浅睡2)
1671,2,Stage 2(浅睡2)
1672,2,Stage 2(浅睡2)
1673,2,Stage 2(浅睡2)
1674,2,Stage 2(浅睡2)
1675,2,Stage 2(浅睡2)
1676,2,Stage 2(浅睡2)
1677,2,Stage 2(浅睡2)
1678,2,Stage 2(浅睡2)
1679,2,Stage 2(浅睡2)
1680,2,Stage 2(浅睡2)
1681,2,Stage 2(浅睡2)
1682,2,Stage 2(浅睡2)
1683,2,Stage 2(浅睡2)
1684,2,Stage 2(浅睡2)
1685,2,Stage 2(浅睡2)
1686,2,Stage 2(浅睡2)
1687,2,Stage 2(浅睡2)
1688,2,Stage 2(浅睡2)
1689,2,Stage 2(浅睡2)
1690,2,Stage 2(浅睡2)
1691,2,Stage 2(浅睡2)
1692,2,Stage 2(浅睡2)
1693,2,Stage 2(浅睡2)
1694,2,Stage 2(浅睡2)
1695,2,Stage 2(浅睡2)
1696,2,Stage 2(浅睡2)
1697,2,Stage 2(浅睡2)
1698,2,Stage 2(浅睡2)
1699,0,Wake(清醒)
1700,0,Wake(清醒)
1701,0,Wake(清醒)
1702,0,Wake(清醒)
1703,0,Wake(清醒)
1704,2,Stage 2(浅睡2)
1705,2,Stage 2(浅睡2)
1706,2,Stage 2(浅睡2)
1707,2,Stage 2(浅睡2)
1708,2,Stage 2(浅睡2)
1709,2,Stage 2(浅睡2)
1710,2,Stage 2(浅睡2)
1711,2,Stage 2(浅睡2)
1712,2,Stage 2(浅睡2)
1713,0,Wake(清醒)
1714,0,Wake(清醒)
1715,0,Wake(清醒)
1716,2,Stage 2(浅睡2)
1717,2,Stage 2(浅睡2)
1718,2,Stage 2(浅睡2)
1719,2,Stage 2(浅睡2)
1720,2,Stage 2(浅睡2)
1721,2,Stage 2(浅睡2)
1722,2,Stage 2(浅睡2)
1723,2,Stage 2(浅睡2)
1724,2,Stage 2(浅睡2)
1725,2,Stage 2(浅睡2)
1726,2,Stage 2(浅睡2)
1727,2,Stage 2(浅睡2)
1728,2,Stage 2(浅睡2)
1729,2,Stage 2(浅睡2)
1730,2,Stage 2(浅睡2)
1731,2,Stage 2(浅睡2)
1732,2,Stage 2(浅睡2)
1733,2,Stage 2(浅睡2)
1734,2,Stage 2(浅睡2)
1735,2,Stage 2(浅睡2)
1736,2,Stage 2(浅睡2)
1737,2,Stage 2(浅睡2)
1738,2,Stage 2(浅睡2)
1739,2,Stage 2(浅睡2)
1740,2,Stage 2(浅睡2)
1741,2,Stage 2(浅睡2)
1742,2,Stage 2(浅睡2)
1743,2,Stage 2(浅睡2)
1744,2,Stage 2(浅睡2)
1745,2,Stage 2(浅睡2)
1746,2,Stage 2(浅睡2)
1747,2,Stage 2(浅睡2)
1748,2,Stage 2(浅睡2)
1749,2,Stage 2(浅睡2)
1750,2,Stage 2(浅睡2)
1751,2,Stage 2(浅睡2)
1752,2,Stage 2(浅睡2)
1753,2,Stage 2(浅睡2)
1754,2,Stage 2(浅睡2)
1755,2,Stage 2(浅睡2)
1756,2,Stage 2(浅睡2)
1757,2,Stage 2(浅睡2)
1758,2,Stage 2(浅睡2)
1759,2,Stage 2(浅睡2)
1760,2,Stage 2(浅睡2)
1761,2,Stage 2(浅睡2)
1762,2,Stage 2(浅睡2)
1763,2,Stage 2(浅睡2)
1764,2,Stage 2(浅睡2)
1765,2,Stage 2(浅睡2)
1766,2,Stage 2(浅睡2)
1767,2,Stage 2(浅睡2)
1768,2,Stage 2(浅睡2)
1769,2,Stage 2(浅睡2)
1770,2,Stage 2(浅睡2)
1771,0,Wake(清醒)
1772,0,Wake(清醒)
1773,0,Wake(清醒)
1774,0,Wake(清醒)
1775,0,Wake(清醒)
1776,0,Wake(清醒)
1777,0,Wake(清醒)
1778,0,Wake(清醒)
1779,0,Wake(清醒)
1780,0,Wake(清醒)
1781,0,Wake(清醒)
1782,0,Wake(清醒)
1783,0,Wake(清醒)
1784,1,Stage 1(浅睡1)
1785,1,Stage 1(浅睡1)
1786,1,Stage 1(浅睡1)
1787,1,Stage 1(浅睡1)
1788,1,Stage 1(浅睡1)
1789,1,Stage 1(浅睡1)
1790,1,Stage 1(浅睡1)
1791,1,Stage 1(浅睡1)
1792,1,Stage 1(浅睡1)
1793,1,Stage 1(浅睡1)
1794,1,Stage 1(浅睡1)
1795,1,Stage 1(浅睡1)
1796,2,Stage 2(浅睡2)
1797,2,Stage 2(浅睡2)
1798,2,Stage 2(浅睡2)
1799,2,Stage 2(浅睡2)
1800,2,Stage 2(浅睡2)
1801,2,Stage 2(浅睡2)
1802,2,Stage 2(浅睡2)
1803,2,Stage 2(浅睡2)
1804,2,Stage 2(浅睡2)
1805,2,Stage 2(浅睡2)
1806,2,Stage 2(浅睡2)
1807,2,Stage 2(浅睡2)
1808,2,Stage 2(浅睡2)
1809,2,Stage 2(浅睡2)
1810,2,Stage 2(浅睡2)
1811,2,Stage 2(浅睡2)
1812,2,Stage 2(浅睡2)
1813,2,Stage 2(浅睡2)
1814,2,Stage 2(浅睡2)
1815,2,Stage 2(浅睡2)
1816,2,Stage 2(浅睡2)
1817,2,Stage 2(浅睡2)
1818,2,Stage 2(浅睡2)
1819,2,Stage 2(浅睡2)
1820,2,Stage 2(浅睡2)
1821,2,Stage 2(浅睡2)
1822,2,Stage 2(浅睡2)
1823,2,Stage 2(浅睡2)
1824,2,Stage 2(浅睡2)
1825,2,Stage 2(浅睡2)
1826,2,Stage 2(浅睡2)
1827,2,Stage 2(浅睡2)
1828,2,Stage 2(浅睡2)
1829,2,Stage 2(浅睡2)
1830,2,Stage 2(浅睡2)
1831,2,Stage 2(浅睡2)
1832,2,Stage 2(浅睡2)
1833,2,Stage 2(浅睡2)
1834,2,Stage 2(浅睡2)
1835,2,Stage 2(浅睡2)
1836,2,Stage 2(浅睡2)
1837,0,Wake(清醒)
1838,0,Wake(清醒)
1839,0,Wake(清醒)
1840,0,Wake(清醒)
1841,0,Wake(清醒)
1842,0,Wake(清醒)
1843,0,Wake(清醒)
1844,1,Stage 1(浅睡1)
1845,1,Stage 1(浅睡1)
1846,1,Stage 1(浅睡1)
1847,1,Stage 1(浅睡1)
1848,1,Stage 1(浅睡1)
1849,1,Stage 1(浅睡1)
1850,1,Stage 1(浅睡1)
1851,1,Stage 1(浅睡1)
1852,2,Stage 2(浅睡2)
1853,1,Stage 1(浅睡1)
1854,2,Stage 2(浅睡2)
1855,2,Stage 2(浅睡2)
1856,2,Stage 2(浅睡2)
1857,2,Stage 2(浅睡2)
1858,2,Stage 2(浅睡2)
1859,2,Stage 2(浅睡2)
1860,2,Stage 2(浅睡2)
1861,2,Stage 2(浅睡2)
1862,2,Stage 2(浅睡2)
1863,2,Stage 2(浅睡2)
1864,2,Stage 2(浅睡2)
1865,2,Stage 2(浅睡2)
1866,2,Stage 2(浅睡2)
1867,2,Stage 2(浅睡2)
1868,2,Stage 2(浅睡2)
1869,2,Stage 2(浅睡2)
1870,2,Stage 2(浅睡2)
1871,2,Stage 2(浅睡2)
1872,2,Stage 2(浅睡2)
1873,2,Stage 2(浅睡2)
1874,2,Stage 2(浅睡2)
1875,2,Stage 2(浅睡2)
