时间段(Epoch),分期阶段代码,对应睡眠状态
1068,0,Wake(清醒)
1069,0,Wake(清醒)
1070,0,Wake(清醒)
1071,0,Wake(清醒)
1072,0,Wake(清醒)
1073,0,Wake(清醒)
1074,0,Wake(清醒)
1075,0,Wake(清醒)
1076,0,Wake(清醒)
1077,0,Wake(清醒)
1078,0,Wake(清醒)
1079,0,Wake(清醒)
1080,0,Wake(清醒)
1081,0,Wake(清醒)
1082,0,Wake(清醒)
1083,0,Wake(清醒)
1084,0,Wake(清醒)
1085,0,Wake(清醒)
1086,0,Wake(清醒)
1087,0,Wake(清醒)
1088,0,Wake(清醒)
1089,0,Wake(清醒)
1090,0,Wake(清醒)
1091,0,Wake(清醒)
1092,0,Wake(清醒)
1093,0,Wake(清醒)
1094,0,Wake(清醒)
1095,0,Wake(清醒)
1096,0,Wake(清醒)
1097,0,Wake(清醒)
1098,0,Wake(清醒)
1099,0,Wake(清醒)
1100,0,Wake(清醒)
1101,0,Wake(清醒)
1102,0,Wake(清醒)
1103,0,Wake(清醒)
1104,0,Wake(清醒)
1105,0,Wake(清醒)
1106,0,Wake(清醒)
1107,0,Wake(清醒)
1108,0,Wake(清醒)
1109,0,Wake(清醒)
1110,0,Wake(清醒)
1111,0,Wake(清醒)
1112,0,Wake(清醒)
1113,0,Wake(清醒)
1114,0,Wake(清醒)
1115,0,Wake(清醒)
1116,0,Wake(清醒)
1117,0,Wake(清醒)
1118,0,Wake(清醒)
1119,0,Wake(清醒)
1120,0,Wake(清醒)
1121,0,Wake(清醒)
1122,0,Wake(清醒)
1123,0,Wake(清醒)
1124,0,Wake(清醒)
1125,0,Wake(清醒)
1126,0,Wake(清醒)
1127,0,Wake(清醒)
1128,0,Wake(清醒)
1129,0,Wake(清醒)
1130,0,Wake(清醒)
1131,0,Wake(清醒)
1132,0,Wake(清醒)
1133,0,Wake(清醒)
1134,0,Wake(清醒)
1135,0,Wake(清醒)
1136,0,Wake(清醒)
1137,0,Wake(清醒)
1138,0,Wake(清醒)
1139,0,Wake(清醒)
1140,0,Wake(清醒)
1141,0,Wake(清醒)
1142,0,Wake(清醒)
1143,0,Wake(清醒)
1144,0,Wake(清醒)
1145,0,Wake(清醒)
1146,0,Wake(清醒)
1147,0,Wake(清醒)
1148,0,Wake(清醒)
1149,0,Wake(清醒)
1150,0,Wake(清醒)
1151,0,Wake(清醒)
1152,0,Wake(清醒)
1153,0,Wake(清醒)
1154,0,Wake(清醒)
1155,0,Wake(清醒)
1156,0,Wake(清醒)
1157,0,Wake(清醒)
1158,0,Wake(清醒)
1159,0,Wake(清醒)
1160,0,Wake(清醒)
1161,0,Wake(清醒)
1162,0,Wake(清醒)
1163,0,Wake(清醒)
1164,0,Wake(清醒)
1165,0,Wake(清醒)
1166,0,Wake(清醒)
1167,0,Wake(清醒)
1168,0,Wake(清醒)
1169,0,Wake(清醒)
1170,0,Wake(清醒)
1171,0,Wake(清醒)
1172,0,Wake(清醒)
1173,0,Wake(清醒)
1174,0,Wake(清醒)
1175,0,Wake(清醒)
1176,0,Wake(清醒)
1177,0,Wake(清醒)
1178,0,Wake(清醒)
1179,0,Wake(清醒)
1180,0,Wake(清醒)
1181,0,Wake(清醒)
1182,0,Wake(清醒)
1183,0,Wake(清醒)
1184,0,Wake(清醒)
1185,0,Wake(清醒)
1186,0,Wake(清醒)
1187,0,Wake(清醒)
1188,0,Wake(清醒)
1189,0,Wake(清醒)
1190,0,Wake(清醒)
1191,0,Wake(清醒)
1192,0,Wake(清醒)
1193,0,Wake(清醒)
1194,0,Wake(清醒)
1195,0,Wake(清醒)
1196,0,Wake(清醒)
1197,0,Wake(清醒)
1198,0,Wake(清醒)
1199,0,Wake(清醒)
1200,0,Wake(清醒)
1201,0,Wake(清醒)
1202,0,Wake(清醒)
1203,0,Wake(清醒)
1204,0,Wake(清醒)
1205,0,Wake(清醒)
1206,0,Wake(清醒)
1207,0,Wake(清醒)
1208,0,Wake(清醒)
1209,0,Wake(清醒)
1210,0,Wake(清醒)
1211,0,Wake(清醒)
1212,0,Wake(清醒)
1213,0,Wake(清醒)
1214,0,Wake(清醒)
1215,0,Wake(清醒)
1216,0,Wake(清醒)
1217,0,Wake(清醒)
1218,0,Wake(清醒)
1219,0,Wake(清醒)
1220,0,Wake(清醒)
1221,0,Wake(清醒)
1222,0,Wake(清醒)
1223,0,Wake(清醒)
1224,0,Wake(清醒)
1225,0,Wake(清醒)
1226,0,Wake(清醒)
1227,0,Wake(清醒)
1228,0,Wake(清醒)
1229,0,Wake(清醒)
1230,0,Wake(清醒)
1231,0,Wake(清醒)
1232,0,Wake(清醒)
1233,0,Wake(清醒)
1234,0,Wake(清醒)
1235,0,Wake(清醒)
1236,0,Wake(清醒)
1237,0,Wake(清醒)
1238,0,Wake(清醒)
1239,0,Wake(清醒)
1240,0,Wake(清醒)
1241,0,Wake(清醒)
1242,0,Wake(清醒)
1243,0,Wake(清醒)
1244,0,Wake(清醒)
1245,0,Wake(清醒)
1246,0,Wake(清醒)
1247,0,Wake(清醒)
1248,0,Wake(清醒)
1249,0,Wake(清醒)
1250,0,Wake(清醒)
1251,0,Wake(清醒)
1252,0,Wake(清醒)
1253,0,Wake(清醒)
1254,0,Wake(清醒)
1255,0,Wake(清醒)
1256,0,Wake(清醒)
1257,0,Wake(清醒)
1258,0,Wake(清醒)
1259,0,Wake(清醒)
1260,0,Wake(清醒)
1261,0,Wake(清醒)
1262,0,Wake(清醒)
1263,0,Wake(清醒)
1264,0,Wake(清醒)
1265,0,Wake(清醒)
1266,0,Wake(清醒)
1267,0,Wake(清醒)
1268,0,Wake(清醒)
1269,0,Wake(清醒)
1270,0,Wake(清醒)
1271,0,Wake(清醒)
1272,0,Wake(清醒)
1273,0,Wake(清醒)
1274,0,Wake(清醒)
1275,0,Wake(清醒)
1276,0,Wake(清醒)
1277,0,Wake(清醒)
1278,0,Wake(清醒)
1279,0,Wake(清醒)
1280,0,Wake(清醒)
1281,0,Wake(清醒)
1282,0,Wake(清醒)
1283,0,Wake(清醒)
1284,0,Wake(清醒)
1285,0,Wake(清醒)
1286,0,Wake(清醒)
1287,0,Wake(清醒)
1288,0,Wake(清醒)
1289,0,Wake(清醒)
1290,0,Wake(清醒)
1291,0,Wake(清醒)
1292,0,Wake(清醒)
1293,0,Wake(清醒)
1294,0,Wake(清醒)
1295,0,Wake(清醒)
1296,0,Wake(清醒)
1297,0,Wake(清醒)
1298,0,Wake(清醒)
1299,0,Wake(清醒)
1300,0,Wake(清醒)
1301,0,Wake(清醒)
1302,0,Wake(清醒)
1303,0,Wake(清醒)
1304,0,Wake(清醒)
1305,0,Wake(清醒)
1306,0,Wake(清醒)
1307,0,Wake(清醒)
1308,0,Wake(清醒)
1309,0,Wake(清醒)
1310,0,Wake(清醒)
1311,0,Wake(清醒)
1312,0,Wake(清醒)
1313,0,Wake(清醒)
1314,0,Wake(清醒)
1315,0,Wake(清醒)
1316,0,Wake(清醒)
1317,0,Wake(清醒)
1318,0,Wake(清醒)
1319,0,Wake(清醒)
1320,0,Wake(清醒)
1321,0,Wake(清醒)
1322,0,Wake(清醒)
1323,0,Wake(清醒)
1324,0,Wake(清醒)
1325,0,Wake(清醒)
1326,0,Wake(清醒)
1327,0,Wake(清醒)
1328,0,Wake(清醒)
1329,0,Wake(清醒)
1330,0,Wake(清醒)
1331,0,Wake(清醒)
1332,0,Wake(清醒)
1333,0,Wake(清醒)
1334,0,Wake(清醒)
1335,0,Wake(清醒)
1336,0,Wake(清醒)
1337,0,Wake(清醒)
1338,0,Wake(清醒)
1339,0,Wake(清醒)
1340,0,Wake(清醒)
1341,0,Wake(清醒)
1342,0,Wake(清醒)
1343,0,Wake(清醒)
1344,0,Wake(清醒)
1345,0,Wake(清醒)
1346,0,Wake(清醒)
1347,0,Wake(清醒)
1348,0,Wake(清醒)
1349,0,Wake(清醒)
1350,0,Wake(清醒)
1351,0,Wake(清醒)
1352,0,Wake(清醒)
1353,0,Wake(清醒)
1354,0,Wake(清醒)
1355,0,Wake(清醒)
1356,0,Wake(清醒)
1357,0,Wake(清醒)
1358,0,Wake(清醒)
1359,0,Wake(清醒)
1360,0,Wake(清醒)
1361,0,Wake(清醒)
1362,0,Wake(清醒)
1363,0,Wake(清醒)
1364,0,Wake(清醒)
1365,0,Wake(清醒)
1366,0,Wake(清醒)
1367,0,Wake(清醒)
1368,0,Wake(清醒)
1369,0,Wake(清醒)
1370,0,Wake(清醒)
1371,0,Wake(清醒)
1372,0,Wake(清醒)
1373,0,Wake(清醒)
1374,0,Wake(清醒)
1375,0,Wake(清醒)
1376,0,Wake(清醒)
1377,0,Wake(清醒)
1378,0,Wake(清醒)
1379,0,Wake(清醒)
1380,0,Wake(清醒)
1381,0,Wake(清醒)
1382,0,Wake(清醒)
1383,0,Wake(清醒)
1384,0,Wake(清醒)
1385,0,Wake(清醒)
1386,0,Wake(清醒)
1387,0,Wake(清醒)
1388,0,Wake(清醒)
1389,0,Wake(清醒)
1390,0,Wake(清醒)
1391,0,Wake(清醒)
1392,0,Wake(清醒)
1393,0,Wake(清醒)
1394,0,Wake(清醒)
1395,0,Wake(清醒)
1396,0,Wake(清醒)
1397,0,Wake(清醒)
1398,0,Wake(清醒)
1399,0,Wake(清醒)
1400,0,Wake(清醒)
1401,0,Wake(清醒)
1402,0,Wake(清醒)
1403,0,Wake(清醒)
1404,0,Wake(清醒)
1405,0,Wake(清醒)
1406,0,Wake(清醒)
1407,0,Wake(清醒)
1408,0,Wake(清醒)
1409,0,Wake(清醒)
1410,0,Wake(清醒)
1411,0,Wake(清醒)
1412,0,Wake(清醒)
1413,0,Wake(清醒)
1414,0,Wake(清醒)
1415,0,Wake(清醒)
1416,0,Wake(清醒)
1417,0,Wake(清醒)
1418,0,Wake(清醒)
1419,0,Wake(清醒)
1420,0,Wake(清醒)
1421,0,Wake(清醒)
1422,0,Wake(清醒)
1423,0,Wake(清醒)
1424,0,Wake(清醒)
1425,0,Wake(清醒)
1426,0,Wake(清醒)
1427,0,Wake(清醒)
1428,0,Wake(清醒)
1429,0,Wake(清醒)
1430,0,Wake(清醒)
1431,0,Wake(清醒)
1432,0,Wake(清醒)
1433,0,Wake(清醒)
1434,0,Wake(清醒)
1435,0,Wake(清醒)
1436,0,Wake(清醒)
1437,0,Wake(清醒)
1438,0,Wake(清醒)
1439,0,Wake(清醒)
1440,0,Wake(清醒)
1441,0,Wake(清醒)
1442,0,Wake(清醒)
1443,0,Wake(清醒)
1444,0,Wake(清醒)
1445,0,Wake(清醒)
1446,0,Wake(清醒)
1447,0,Wake(清醒)
1448,0,Wake(清醒)
1449,0,Wake(清醒)
1450,0,Wake(清醒)
1451,0,Wake(清醒)
1452,0,Wake(清醒)
1453,0,Wake(清醒)
1454,0,Wake(清醒)
1455,0,Wake(清醒)
1456,0,Wake(清醒)
1457,0,Wake(清醒)
1458,0,Wake(清醒)
1459,0,Wake(清醒)
1460,0,Wake(清醒)
1461,0,Wake(清醒)
1462,0,Wake(清醒)
1463,0,Wake(清醒)
1464,0,Wake(清醒)
1465,0,Wake(清醒)
1466,0,Wake(清醒)
1467,0,Wake(清醒)
1468,0,Wake(清醒)
1469,0,Wake(清醒)
1470,0,Wake(清醒)
1471,0,Wake(清醒)
1472,0,Wake(清醒)
1473,0,Wake(清醒)
1474,0,Wake(清醒)
1475,0,Wake(清醒)
1476,0,Wake(清醒)
1477,0,Wake(清醒)
1478,0,Wake(清醒)
1479,0,Wake(清醒)
1480,0,Wake(清醒)
1481,0,Wake(清醒)
1482,0,Wake(清醒)
1483,0,Wake(清醒)
1484,0,Wake(清醒)
1485,0,Wake(清醒)
1486,0,Wake(清醒)
1487,0,Wake(清醒)
1488,0,Wake(清醒)
1489,0,Wake(清醒)
1490,0,Wake(清醒)
1491,0,Wake(清醒)
1492,0,Wake(清醒)
1493,0,Wake(清醒)
1494,0,Wake(清醒)
1495,0,Wake(清醒)
1496,0,Wake(清醒)
1497,0,Wake(清醒)
1498,0,Wake(清醒)
1499,0,Wake(清醒)
1500,0,Wake(清醒)
1501,0,Wake(清醒)
1502,0,Wake(清醒)
1503,0,Wake(清醒)
1504,0,Wake(清醒)
1505,0,Wake(清醒)
1506,0,Wake(清醒)
1507,0,Wake(清醒)
1508,0,Wake(清醒)
1509,0,Wake(清醒)
1510,0,Wake(清醒)
1511,0,Wake(清醒)
1512,0,Wake(清醒)
1513,0,Wake(清醒)
1514,0,Wake(清醒)
1515,0,Wake(清醒)
1516,0,Wake(清醒)
1517,0,Wake(清醒)
1518,0,Wake(清醒)
1519,0,Wake(清醒)
1520,0,Wake(清醒)
1521,0,Wake(清醒)
1522,0,Wake(清醒)
1523,0,Wake(清醒)
1524,0,Wake(清醒)
1525,0,Wake(清醒)
1526,0,Wake(清醒)
1527,0,Wake(清醒)
1528,0,Wake(清醒)
1529,0,Wake(清醒)
1530,0,Wake(清醒)
1531,0,Wake(清醒)
1532,0,Wake(清醒)
1533,0,Wake(清醒)
1534,0,Wake(清醒)
1535,0,Wake(清醒)
1536,0,Wake(清醒)
1537,0,Wake(清醒)
1538,0,Wake(清醒)
1539,0,Wake(清醒)
1540,0,Wake(清醒)
1541,0,Wake(清醒)
1542,0,Wake(清醒)
1543,0,Wake(清醒)
1544,0,Wake(清醒)
1545,0,Wake(清醒)
1546,0,Wake(清醒)
1547,0,Wake(清醒)
1548,0,Wake(清醒)
1549,0,Wake(清醒)
1550,0,Wake(清醒)
1551,0,Wake(清醒)
1552,0,Wake(清醒)
1553,0,Wake(清醒)
1554,0,Wake(清醒)
1555,0,Wake(清醒)
1556,0,Wake(清醒)
1557,0,Wake(清醒)
1558,0,Wake(清醒)
1559,0,Wake(清醒)
1560,0,Wake(清醒)
1561,0,Wake(清醒)
1562,0,Wake(清醒)
1563,0,Wake(清醒)
1564,0,Wake(清醒)
1565,0,Wake(清醒)
1566,0,Wake(清醒)
1567,0,Wake(清醒)
1568,0,Wake(清醒)
1569,0,Wake(清醒)
1570,0,Wake(清醒)
1571,0,Wake(清醒)
1572,0,Wake(清醒)
1573,0,Wake(清醒)
1574,0,Wake(清醒)
1575,0,Wake(清醒)
1576,0,Wake(清醒)
1577,0,Wake(清醒)
1578,0,Wake(清醒)
1579,0,Wake(清醒)
1580,0,Wake(清醒)
1581,0,Wake(清醒)
1582,0,Wake(清醒)
1583,0,Wake(清醒)
1584,0,Wake(清醒)
1585,0,Wake(清醒)
1586,0,Wake(清醒)
1587,0,Wake(清醒)
1588,0,Wake(清醒)
1589,0,Wake(清醒)
1590,0,Wake(清醒)
1591,0,Wake(清醒)
1592,0,Wake(清醒)
1593,0,Wake(清醒)
1594,0,Wake(清醒)
1595,0,Wake(清醒)
1596,0,Wake(清醒)
1597,0,Wake(清醒)
1598,0,Wake(清醒)
1599,0,Wake(清醒)
1600,0,Wake(清醒)
1601,0,Wake(清醒)
1602,0,Wake(清醒)
1603,0,Wake(清醒)
1604,0,Wake(清醒)
1605,0,Wake(清醒)
1606,0,Wake(清醒)
1607,0,Wake(清醒)
1608,0,Wake(清醒)
1609,0,Wake(清醒)
1610,0,Wake(清醒)
1611,0,Wake(清醒)
1612,0,Wake(清醒)
1613,0,Wake(清醒)
1614,0,Wake(清醒)
1615,0,Wake(清醒)
1616,0,Wake(清醒)
1617,0,Wake(清醒)
1618,0,Wake(清醒)
1619,0,Wake(清醒)
1620,0,Wake(清醒)
1621,0,Wake(清醒)
1622,0,Wake(清醒)
1623,0,Wake(清醒)
1624,0,Wake(清醒)
1625,0,Wake(清醒)
1626,0,Wake(清醒)
1627,0,Wake(清醒)
1628,0,Wake(清醒)
1629,0,Wake(清醒)
1630,0,Wake(清醒)
1631,0,Wake(清醒)
1632,0,Wake(清醒)
1633,0,Wake(清醒)
1634,0,Wake(清醒)
1635,0,Wake(清醒)
1636,0,Wake(清醒)
1637,0,Wake(清醒)
1638,0,Wake(清醒)
1639,0,Wake(清醒)
1640,0,Wake(清醒)
1641,0,Wake(清醒)
1642,0,Wake(清醒)
1643,0,Wake(清醒)
1644,0,Wake(清醒)
1645,0,Wake(清醒)
1646,0,Wake(清醒)
1647,0,Wake(清醒)
1648,0,Wake(清醒)
1649,0,Wake(清醒)
1650,0,Wake(清醒)
1651,0,Wake(清醒)
1652,0,Wake(清醒)
1653,0,Wake(清醒)
1654,0,Wake(清醒)
1655,0,Wake(清醒)
1656,0,Wake(清醒)
1657,0,Wake(清醒)
1658,0,Wake(清醒)
1659,0,Wake(清醒)
1660,0,Wake(清醒)
1661,0,Wake(清醒)
1662,0,Wake(清醒)
1663,0,Wake(清醒)
1664,0,Wake(清醒)
1665,0,Wake(清醒)
1666,0,Wake(清醒)
1667,0,Wake(清醒)
1668,0,Wake(清醒)
1669,0,Wake(清醒)
1670,0,Wake(清醒)
1671,0,Wake(清醒)
1672,0,Wake(清醒)
1673,0,Wake(清醒)
1674,0,Wake(清醒)
1675,0,Wake(清醒)
1676,0,Wake(清醒)
1677,0,Wake(清醒)
1678,0,Wake(清醒)
1679,0,Wake(清醒)
1680,0,Wake(清醒)
1681,0,Wake(清醒)
1682,0,Wake(清醒)
1683,0,Wake(清醒)
1684,0,Wake(清醒)
1685,0,Wake(清醒)
1686,0,Wake(清醒)
1687,0,Wake(清醒)
1688,0,Wake(清醒)
1689,0,Wake(清醒)
1690,0,Wake(清醒)
1691,0,Wake(清醒)
1692,0,Wake(清醒)
1693,0,Wake(清醒)
1694,0,Wake(清醒)
1695,0,Wake(清醒)
1696,0,Wake(清醒)
1697,0,Wake(清醒)
1698,0,Wake(清醒)
1699,0,Wake(清醒)
1700,0,Wake(清醒)
1701,0,Wake(清醒)
1702,0,Wake(清醒)
1703,0,Wake(清醒)
1704,0,Wake(清醒)
1705,0,Wake(清醒)
1706,0,Wake(清醒)
1707,0,Wake(清醒)
1708,0,Wake(清醒)
1709,0,Wake(清醒)
1710,0,Wake(清醒)
1711,0,Wake(清醒)
1712,0,Wake(清醒)
1713,0,Wake(清醒)
1714,0,Wake(清醒)
1715,0,Wake(清醒)
1716,0,Wake(清醒)
1717,0,Wake(清醒)
1718,0,Wake(清醒)
1719,0,Wake(清醒)
1720,0,Wake(清醒)
1721,0,Wake(清醒)
1722,0,Wake(清醒)
1723,0,Wake(清醒)
1724,0,Wake(清醒)
1725,0,Wake(清醒)
1726,0,Wake(清醒)
1727,0,Wake(清醒)
1728,0,Wake(清醒)
1729,0,Wake(清醒)
1730,0,Wake(清醒)
1731,0,Wake(清醒)
1732,0,Wake(清醒)
1733,0,Wake(清醒)
1734,0,Wake(清醒)
1735,0,Wake(清醒)
1736,0,Wake(清醒)
1737,0,Wake(清醒)
1738,0,Wake(清醒)
1739,0,Wake(清醒)
1740,0,Wake(清醒)
